Fare amount;Wind Direction;Humidity;Wind Speed;Temperature;Pressure
13;164;73;2;299;1019
24;231;66;1;300;1018
4;350;69;4;274;1006
7;340;75;4;277;1019
13;247;80;2;275;1021
11;288;84;6;286;1010
12;170;48;3;289;1017
30;300;44;12;276;1002
20;320;35;3;269;1027
10;320;59;3;275;1014
4;165;77;2;276;1049
7;355;94;4;273;1036
13;350;49;4;294;1014
10;294;57;2;297;1015
6;160;72;3;290;1025
9;182;74;1;293;1017
5;320;71;1;283;1017
5;360;56;5;262;1033
4;195;65;5;300;1019
22;244;30;3;284;1024
5;320;51;7;274;1018
16;312;76;1;291;1027
10;286;44;1;296;1010
28;130;94;3;293;1014
11;257;77;3;287;1021
5;288;93;4;277;1020
10;110;69;5;276;1025
8;82;99;1;271;1010
14;94;91;2;273;1026
8;60;78;1;271;1020
5;330;37;4;279;1030
52;170;93;3;287;1015
9;120;95;2;279;1032
16;319;85;5;267;1026
9;220;72;3;288;1012
3;260;36;2;278;1031
7;20;59;4;275;1018
11;295;80;3;277;999
3;150;78;1;298;1017
6;131;51;1;303;1013
16;18;83;2;274;1016
8;321;70;1;290;1013
10;299;45;3;279;1007
18;194;80;4;281;1021
14;20;45;2;278;1022
9;238;80;3;270;1015
13;65;83;1;287;1023
10;269;72;3;267;1019
9;264;51;2;298;1019
13;210;55;1;286;1016
16;55;67;2;287;991
8;140;100;3;287;1025
10;170;66;3;300;1020
8;219;71;2;292;1014
19;303;81;0;296;1003
5;330;81;3;282;1019
6;250;68;5;290;1007
8;215;97;1;290;1017
8;353;84;2;293;1026
9;330;44;4;276;1011
15;228;80;2;292;1013
6;244;81;3;268;993
9;350;69;6;276;1017
45;1;100;1;284;1024
15;180;93;3;282;1019
14;280;67;3;282;1009
7;310;42;8;281;1016
9;190;45;2;300;1017
5;120;88;9;294;1009
6;340;86;4;274;1016
16;99;83;4;281;1032
41;60;86;2;271;1013
18;10;52;4;279;1034
10;0;37;0;283;1013
5;310;51;5;274;1013
20;280;71;2;300;1036
19;200;83;3;293;1006
13;303;81;3;276;1044
9;310;35;6;267;1018
12;201;84;2;269;1005
57;40;100;3;292;1018
7;30;77;5;291;1017
12;315;66;2;263;1019
9;0;80;0;277;1020
7;0;93;0;287;1023
15;202;74;0;291;1016
11;270;72;4;288;1020
18;60;72;2;287;1019
40;220;66;2;285;1022
6;213;53;2;297;981
6;20;64;2;296;1019
17;180;83;4;297;1016
10;297;97;3;288;1013
14;253;81;1;296;1025
14;175;73;4;295;1023
6;250;41;5;296;1013
6;244;38;3;280;978
8;198;67;4;297;1021
58;315;68;3;296;1024
10;50;54;3;284;1013
18;210;28;5;278;1026
8;260;47;4;297;1013
35;193;59;2;301;1018
8;320;58;5;270;1022
15;30;80;3;274;1014
36;260;46;4;284;1012
13;310;53;7;282;1004
4;270;59;2;290;1019
22;170;67;4;289;1018
9;235;34;1;297;1017
6;120;96;2;275;1015
20;151;75;1;270;1027
10;192;89;1;296;1015
8;263;30;1;293;1018
6;340;57;1;285;1027
12;310;57;3;263;1027
7;230;73;5;293;1011
8;100;60;1;296;1017
35;236;80;2;273;1023
6;244;65;3;273;995
5;250;45;4;275;1026
57;190;42;3;290;1026
14;260;58;5;269;1027
25;30;93;7;275;1007
8;276;43;2;296;982
8;201;89;1;269;1029
57;140;67;3;286;1027
20;250;52;4;278;1004
4;244;87;3;276;995
10;270;20;10;289;1008
16;310;40;7;274;1022
9;341;98;3;277;1021
7;212;86;2;299;1009
5;320;45;10;279;1016
8;20;70;4;276;1017
11;180;91;1;296;999
18;220;72;2;289;1018
44;313;84;2;286;1011
6;250;32;5;298;1016
4;88;96;6;279;1041
12;22;54;1;291;1022
9;230;88;1;297;1010
4;244;93;3;288;1017
8;110;47;3;296;1026
6;110;78;1;299;1007
9;299;78;1;268;1019
10;330;35;6;286;1016
47;215;52;4;276;1010
23;150;43;4;291;1020
11;50;77;3;292;1012
7;0;44;1;298;1020
8;48;100;2;264;1028
10;320;56;2;296;1018
8;150;53;3;292;1024
9;329;96;1;278;1020
13;76;77;1;277;1038
7;244;56;3;276;978
6;220;52;7;277;1007
23;310;44;9;277;1008
8;356;44;3;286;1009
9;188;94;2;292;1016
14;70;82;2;284;1022
14;223;57;5;286;1025
10;290;49;7;269;1015
30;326;79;3;271;1036
12;30;93;2;286;1019
10;270;44;7;277;1013
7;300;47;6;275;1017
12;238;95;3;293;1019
9;330;30;6;287;1019
6;110;64;4;275;1023
17;270;54;8;271;1012
8;266;64;1;280;1041
5;130;65;5;299;1017
38;220;93;2;278;1020
7;310;37;8;278;1024
7;244;51;3;278;981
14;330;89;3;291;1023
6;170;42;6;292;1018
11;330;56;8;278;1011
6;210;83;2;296;1014
13;2;49;1;294;1011
14;308;50;3;276;1011
6;76;100;2;274;1011
13;0;81;0;277;1024
13;270;44;5;276;1014
16;300;53;6;283;1022
13;170;40;5;293;1003
18;240;67;3;289;1009
5;360;50;6;270;1024
9;197;39;1;278;1013
9;167;77;1;287;1018
8;214;72;2;287;1023
12;260;93;2;279;1011
6;224;93;3;280;1007
28;202;88;2;296;1009
15;346;66;4;278;1013
5;340;66;3;283;1025
16;219;59;1;290;1020
26;140;57;4;297;1016
11;30;64;2;271;1016
23;226;86;1;260;1017
7;235;65;5;293;1015
57;350;55;2;273;1030
10;335;56;1;270;1032
10;317;98;2;290;1011
8;200;69;2;295;1022
13;256;93;1;297;1017
9;20;80;4;274;1034
7;165;68;2;303;1001
10;220;72;2;287;1015
6;90;62;3;276;1015
8;184;73;1;292;1010
12;220;60;4;279;1018
10;162;51;3;298;1018
6;230;61;5;298;1016
31;250;59;5;290;1000
12;298;61;2;260;1026
12;200;54;2;298;1019
16;230;88;1;291;1017
5;310;59;4;273;1008
48;265;57;3;283;1008
4;236;68;1;261;1036
19;0;42;0;282;1015
38;305;99;2;294;1021
16;270;46;15;301;1011
7;220;39;4;270;1031
5;245;80;3;281;1017
8;275;84;3;271;1007
27;0;35;2;294;1021
8;355;54;0;302;1010
52;30;93;7;275;1007
14;209;85;3;289;1025
10;254;50;1;293;1011
5;192;97;1;281;1036
11;360;71;4;284;1025
24;330;73;3;266;1029
7;0;30;0;271;1035
43;360;59;2;291;1020
11;220;91;1;292;1024
45;50;72;3;289;1025
5;290;52;5;279;1025
6;113;88;2;290;1017
9;250;49;5;269;1026
23;275;92;2;274;1004
18;40;44;1;272;1028
9;340;81;4;284;1014
7;218;30;2;291;1021
5;210;62;3;304;1020
9;0;32;1;275;1033
6;180;78;2;295;1009
6;270;32;12;276;1002
12;120;83;7;293;1016
10;320;42;3;260;1027
6;302;83;2;286;1024
14;270;46;3;293;1013
45;23;75;4;277;1013
42;253;45;4;302;1020
11;50;46;4;295;1013
10;310;48;8;266;1017
6;320;45;6;279;1033
6;146;89;1;279;1036
9;340;40;5;274;1025
11;170;77;4;289;1009
6;160;82;3;289;1014
10;321;70;1;290;1013
5;330;81;3;282;1019
7;290;80;3;273;1011
40;269;90;3;280;1029
5;50;55;2;278;1020
6;270;45;4;280;1011
53;230;48;6;300;1015
6;20;29;9;274;1035
13;320;51;7;274;1005
8;229;100;1;274;1029
10;125;82;3;289;1025
5;360;74;8;276;1016
10;160;93;1;292;1024
9;248;25;0;279;1022
8;300;47;8;274;1013
14;290;51;6;276;1010
14;300;35;6;260;1025
17;210;93;3;275;1012
11;190;65;2;273;1023
35;340;26;5;280;1031
6;215;66;2;271;1033
7;340;98;3;268;1035
9;90;86;4;277;1018
8;176;48;1;273;1026
20;0;74;0;271;1003
30;220;40;3;279;1026
8;325;93;1;298;1020
8;320;81;3;279;1018
5;10;93;2;274;1015
11;321;33;1;297;1022
6;30;77;3;289;1010
11;198;39;1;295;1011
18;340;98;3;268;1035
15;244;80;3;276;1013
11;317;73;1;256;1040
6;182;74;1;293;1017
24;337;72;1;300;1020
13;242;88;2;278;1036
52;330;42;6;270;1020
5;343;59;3;282;1033
15;269;51;5;289;1012
8;267;65;3;275;1029
10;0;55;0;272;1027
17;319;38;3;293;1018
17;10;60;3;274;1035
37;60;100;2;287;1019
12;275;80;2;276;1026
12;150;69;5;296;1015
7;244;91;3;271;965
7;283;79;2;286;1020
12;343;60;2;290;980
14;10;43;4;293;1018
48;349;56;3;284;1009
6;205;49;3;289;1021
6;340;55;4;276;1006
15;235;65;5;293;1015
9;280;27;8;289;1008
11;132;97;2;288;1016
15;254;72;1;296;989
5;244;70;3;270;989
9;244;80;3;274;1007
5;258;84;2;276;1025
8;256;79;3;282;1003
12;64;83;1;287;1013
23;299;67;2;286;983
18;320;41;6;276;1016
10;250;68;5;290;1007
8;40;55;6;290;1026
16;319;38;3;293;1018
6;40;82;3;289;1019
13;250;49;4;269;1023
17;320;63;6;270;1022
10;180;80;0;265;1033
5;360;45;9;291;1021
5;100;65;5;276;1024
10;270;79;3;274;1008
25;176;80;3;277;1038
20;194;75;3;296;1010
5;330;44;9;275;1020
57;176;100;2;264;1036
12;290;44;6;276;1027
30;335;56;1;270;1032
9;351;47;0;307;1014
10;154;98;2;294;1013
8;130;62;4;286;1022
17;270;50;3;285;1011
11;133;46;0;301;1012
5;301;44;3;297;1020
4;100;100;2;279;1021
16;40;94;3;294;1006
11;244;31;3;282;1022
5;280;42;2;299;1018
12;160;79;3;291;980
9;336;95;3;277;1021
7;11;100;2;271;1032
10;270;55;3;274;1021
6;80;87;5;278;1016
6;80;50;5;284;1031
11;280;43;7;273;1015
4;121;98;3;293;1012
17;244;88;3;267;989
4;40;81;3;295;1012
7;170;82;6;291;1009
9;280;84;2;267;1011
10;244;69;3;274;1024
5;239;93;1;281;1019
8;95;97;1;297;1024
13;330;75;5;280;1026
10;145;69;1;290;1020
15;245;63;2;285;1022
9;350;51;8;274;1023
15;193;92;3;287;1021
8;310;56;2;277;1015
13;210;43;2;278;1026
9;233;82;1;272;1035
5;209;87;2;296;977
8;154;80;2;289;1015
8;300;46;5;283;1020
9;269;80;2;278;1013
14;0;44;1;288;1026
10;30;23;3;277;1026
16;280;45;8;277;1023
12;20;63;4;288;1023
9;251;25;4;279;1031
7;132;97;2;288;1016
6;260;56;2;276;1019
5;250;87;3;281;1001
8;240;74;3;274;1018
6;225;50;1;300;1025
5;310;59;7;276;1011
15;244;59;3;279;997
4;240;81;4;280;1020
4;260;21;8;283;1022
9;50;86;8;275;1008
86;310;42;2;269;1016
10;270;93;4;282;1002
15;304;60;2;286;1009
10;244;80;3;286;1001
12;0;81;1;286;1026
7;156;97;3;292;1024
15;76;56;0;301;1015
13;326;53;9;279;1011
7;110;76;1;281;1030
8;330;42;8;279;1017
9;58;48;1;300;1021
9;160;45;5;300;1020
6;280;46;7;294;1010
8;250;39;5;299;1013
37;186;40;1;301;1025
12;10;71;5;285;1022
21;355;54;0;302;1010
17;30;52;4;277;1034
8;310;93;3;290;1005
8;230;61;3;280;999
31;273;65;4;280;1022
14;275;95;1;296;1014
12;20;71;3;286;1026
8;260;55;6;272;1018
16;200;96;1;286;1021
18;160;87;4;281;1018
8;139;49;3;284;1036
6;317;68;3;276;1039
8;295;62;1;298;1013
16;60;72;2;288;1019
12;202;85;2;293;1030
14;244;74;3;274;986
10;290;62;5;268;1017
7;300;29;2;275;1014
12;140;48;4;300;1018
19;30;100;2;282;1004
6;188;96;1;288;1023
22;300;52;2;281;1018
14;310;78;3;262;1022
14;310;47;7;273;1015
9;311;81;2;299;1017
4;30;62;3;286;1026
8;180;100;0;296;1006
11;0;93;0;273;1018
13;341;68;2;286;991
6;40;62;2;283;1025
6;100;37;4;275;1014
12;295;90;3;274;995
12;290;80;3;275;1021
4;201;94;3;289;1022
38;243;42;1;292;1026
7;330;69;4;275;1024
13;253;96;0;288;1004
5;319;52;2;292;1017
10;262;41;2;289;1011
13;0;86;0;275;1005
7;245;80;2;261;1009
10;360;93;5;279;1000
16;249;59;2;268;1022
12;318;96;3;268;1035
73;244;59;3;279;997
8;0;37;0;275;1029
29;318;97;3;286;1013
7;71;44;2;279;1024
6;100;62;6;282;1017
15;20;68;3;270;1025
8;320;32;6;284;1016
6;58;97;4;283;1013
3;150;61;4;297;1023
53;290;24;4;277;1015
18;260;26;10;271;1013
17;320;55;4;289;1009
12;211;62;2;302;1021
15;281;80;5;267;1023
6;50;77;3;289;1024
7;190;93;1;271;1009
5;196;75;1;260;1023
6;0;74;0;273;1024
9;180;64;4;296;1023
11;20;52;0;291;1024
27;236;62;1;259;1020
57;310;74;2;273;1018
14;180;58;5;287;1028
6;113;40;0;274;1039
10;244;80;3;258;1012
5;358;46;2;284;1027
8;244;69;3;275;981
57;10;35;6;294;1021
6;360;53;4;283;1015
4;20;86;2;286;1027
14;332;41;2;273;1014
10;194;57;3;287;1036
11;313;52;8;276;1020
6;90;77;4;289;1015
16;74;80;2;277;1001
11;200;64;2;295;1016
13;250;17;1;294;1021
12;244;61;3;289;972
6;160;83;5;298;1018
57;230;72;1;288;1020
5;30;93;5;286;1020
4;136;55;3;303;1011
6;350;100;12;273;1009
16;220;60;3;295;1009
6;194;68;1;293;1017
17;187;39;2;294;1017
8;290;37;9;282;1014
7;346;66;4;278;1013
22;255;61;3;282;996
17;260;42;6;279;1011
13;220;68;2;289;1014
12;270;34;4;290;1015
30;265;57;3;283;1008
18;300;63;11;270;1007
10;267;65;5;301;1016
13;244;80;3;273;1017
6;220;82;3;292;1016
12;40;68;6;289;1025
9;172;96;2;283;1035
6;260;61;3;283;1000
7;270;57;6;281;1011
12;145;74;0;279;991
5;323;68;1;302;1013
13;234;58;1;296;982
10;167;100;1;272;1031
8;291;80;2;271;1020
7;0;75;0;276;1019
10;230;68;2;288;1014
6;296;53;1;291;1019
52;160;93;5;292;1007
8;200;77;4;288;1006
5;200;52;1;299;1015
7;55;96;2;271;1051
11;262;56;6;288;1012
25;289;83;2;263;1021
8;90;100;6;280;1040
14;135;79;1;292;989
18;181;93;2;286;1024
7;100;60;7;277;1020
6;327;62;4;281;1013
7;330;76;5;285;1008
7;221;90;1;288;1017
9;250;63;3;269;1025
6;227;77;2;288;1016
17;244;48;3;277;977
6;310;78;3;262;1021
4;210;65;4;297;1012
18;320;93;1;275;1000
9;304;94;1;296;975
8;325;60;6;294;1015
34;310;52;6;279;1011
6;60;41;5;298;1025
18;38;88;3;280;1042
7;190;87;3;285;1013
13;0;100;0;280;1031
26;18;85;3;273;1016
12;82;81;1;288;1034
28;244;89;3;267;987
8;320;93;1;277;1009
57;200;54;2;282;1017
6;98;88;1;293;1019
8;310;60;7;278;1024
10;327;78;3;274;1029
20;21;57;1;293;982
24;55;63;0;266;1025
7;317;92;1;278;1020
10;301;80;1;283;1017
12;198;86;0;295;981
35;170;83;3;294;1019
11;310;52;9;280;1009
13;340;34;3;283;1020
5;41;80;0;273;1021
6;0;71;1;285;1018
14;135;89;1;291;1020
7;244;59;5;284;1034
4;45;80;1;274;1005
8;0;40;2;274;1018
14;10;54;1;279;1005
5;10;34;4;285;1020
15;50;86;4;278;1025
26;290;51;4;275;1015
8;319;56;3;263;1023
12;320;40;6;275;1016
10;280;66;5;282;1003
11;232;76;3;292;1017
8;186;93;1;292;1019
12;270;78;2;292;1017
13;280;88;4;291;999
12;330;63;3;287;1016
11;150;45;4;302;1022
9;244;80;3;260;1010
21;260;45;4;290;1019
5;58;97;3;273;996
8;330;49;2;281;1001
10;330;74;3;274;1026
17;229;70;2;279;1014
7;50;70;5;282;1038
10;250;78;3;296;1015
14;47;77;4;290;983
23;214;87;1;280;1023
9;290;34;4;283;1020
9;288;78;3;273;1011
10;310;37;3;300;1010
8;244;43;3;269;986
5;290;35;10;267;1017
25;103;97;2;286;1018
4;140;88;2;296;1012
15;293;94;2;278;1031
8;241;68;4;280;1022
11;196;66;2;296;999
4;340;68;2;289;1022
26;314;31;5;292;1028
8;204;86;2;292;1029
14;0;29;2;290;1028
23;360;75;9;279;1009
7;0;86;2;279;1021
8;37;71;1;296;981
23;240;83;3;295;1013
13;23;75;4;277;1013
5;166;61;5;297;1010
24;60;67;5;290;1022
5;321;68;4;258;1019
21;40;82;5;288;1020
11;319;73;2;262;1028
13;20;80;3;274;1027
14;226;56;2;282;1032
8;330;26;7;287;1007
6;265;42;1;299;1018
10;18;98;8;275;1019
6;244;38;3;292;981
7;340;34;5;266;1023
5;330;52;7;280;1019
13;270;43;3;272;1032
33;220;94;2;295;1012
18;360;53;3;297;1019
14;330;68;5;271;1017
10;244;80;3;264;1009
15;230;42;6;281;1007
7;113;61;1;300;1012
15;298;31;2;272;1021
9;300;64;7;274;1020
9;346;82;4;276;1013
5;190;42;2;281;1022
17;180;81;1;282;1015
8;220;48;4;289;1004
13;230;39;5;281;1008
28;150;72;4;290;1020
15;126;76;1;287;1004
11;270;55;4;274;1021
6;300;49;6;269;1016
13;36;95;2;296;1013
19;20;66;0;300;1013
5;244;77;3;285;979
5;270;69;7;273;1014
8;310;78;0;294;1022
20;360;81;2;283;986
9;249;40;2;295;983
6;250;34;6;299;1017
7;168;56;3;298;1023
7;310;59;6;274;1017
4;10;23;6;290;1024
9;180;53;1;297;1034
15;295;60;1;294;1013
10;260;39;10;290;996
11;211;79;1;294;1016
16;310;52;3;276;1019
7;350;54;3;280;1017
19;30;55;1;273;1030
17;83;85;1;297;1015
12;100;49;2;294;1022
35;0;93;0;279;1027
9;280;36;6;279;1016
7;244;80;3;287;1017
9;180;31;3;302;1019
4;188;69;2;297;998
12;183;42;2;301;1023
13;184;95;1;291;1015
4;0;77;0;285;1014
18;260;25;5;277;1017
8;350;64;4;275;1027
12;80;74;4;275;1022
9;230;50;2;283;1000
10;40;80;1;275;1017
5;40;42;4;270;1033
14;310;44;13;266;1013
13;235;34;1;297;1017
7;86;44;1;301;1028
13;250;83;1;301;1012
11;280;63;2;290;1009
8;260;25;6;287;1006
7;45;60;0;299;1009
15;300;66;7;283;1019
8;280;47;8;276;1001
7;206;82;1;292;1020
29;212;58;5;284;1031
15;230;31;4;279;1029
10;350;87;3;286;1011
58;115;59;1;292;1027
8;70;46;6;295;1019
31;310;34;7;283;1015
10;121;100;1;287;1015
12;281;70;3;286;1027
7;270;42;5;298;1010
5;300;100;3;278;1006
11;320;75;9;279;995
11;360;52;3;266;1035
21;120;58;2;283;1022
7;210;37;4;271;1022
6;250;47;4;276;1017
8;200;88;4;297;1022
10;36;88;3;280;1042
5;253;81;1;296;1025
5;292;80;1;278;1008
19;29;89;1;287;1030
29;254;72;1;296;989
10;40;66;3;284;1013
25;60;82;4;293;1014
7;220;87;3;286;1000
8;310;67;6;275;1034
9;190;32;6;276;1026
31;0;73;0;270;1005
22;310;80;3;276;1000
4;244;79;1;262;1021
11;180;78;1;292;1014
16;80;70;4;278;1018
17;245;68;1;290;1020
8;130;56;2;277;1024
9;322;72;1;276;1025
15;61;61;1;290;1016
52;130;71;3;285;1023
14;20;76;1;273;1026
13;250;74;2;297;1006
17;20;49;4;269;1024
10;200;75;2;278;1020
19;350;80;6;278;1003
10;178;82;3;288;1032
52;260;47;7;274;1007
18;131;48;2;292;1022
11;284;43;2;260;1021
7;160;69;2;277;1019
12;40;64;5;295;1023
4;313;63;4;266;1023
9;340;14;6;286;1014
4;240;87;2;280;1022
13;317;42;3;291;1018
10;220;93;2;275;1010
4;60;88;4;294;1012
14;0;54;0;285;1019
9;246;83;1;271;1022
5;193;59;2;301;1018
4;340;52;5;278;1020
6;225;96;0;291;1006
36;162;88;1;288;982
15;310;63;7;270;1008
12;60;100;1;287;1019
18;30;82;4;288;1019
11;340;36;13;281;1012
6;287;83;3;283;993
7;244;80;3;286;1005
13;172;80;1;279;1016
12;195;62;2;306;1004
11;125;82;0;293;1014
11;30;53;4;296;1020
6;190;77;4;287;1004
11;60;46;6;293;1019
19;238;65;3;272;1026
4;262;56;1;294;1027
9;320;49;4;279;1021
6;330;51;7;276;1016
12;264;62;1;300;1020
6;170;47;1;274;1026
13;20;64;5;275;1017
9;124;70;3;281;1036
7;350;87;11;284;1008
8;290;40;7;293;1013
14;330;64;3;271;1019
10;300;75;4;277;1015
12;310;52;8;278;1013
18;200;54;2;298;1019
20;0;79;0;269;1016
57;260;65;6;297;1011
57;10;82;3;289;1015
6;290;54;9;269;1011
28;244;55;4;301;1010
16;330;31;6;296;1015
23;320;33;5;277;1027
6;30;75;3;280;1027
8;30;66;1;287;1014
15;150;31;6;289;1018
7;230;72;3;288;1011
12;300;50;8;285;1003
18;244;90;3;267;982
6;310;73;3;293;1009
15;330;91;1;297;1011
21;322;93;1;279;1019
27;10;93;5;275;1021
6;167;75;1;262;1011
9;250;54;7;287;1007
22;192;91;5;285;1017
7;0;83;0;293;1011
6;210;27;1;266;1029
9;88;99;6;279;1040
10;310;45;1;282;1018
7;240;45;7;278;1025
10;210;73;2;294;1011
57;313;66;5;258;1018
13;15;39;1;291;1022
9;190;36;4;279;1025
19;140;73;4;296;1017
9;257;72;3;290;1012
57;276;44;2;296;982
7;149;60;1;304;1014
57;277;65;10;277;1016
7;290;40;4;291;1016
12;310;53;6;296;1012
7;180;66;3;285;1023
19;330;71;3;284;1008
6;161;59;4;305;1016
11;255;72;4;286;1001
32;280;68;1;274;1036
7;0;34;0;275;1030
8;250;80;4;270;1021
5;0;44;1;298;1020
17;244;51;3;278;981
11;310;74;3;266;1020
14;240;81;2;270;1028
12;216;74;1;288;1004
12;20;38;2;274;1026
9;230;20;6;282;1021
18;289;59;0;291;1013
4;160;83;3;294;1009
26;224;80;1;288;1015
14;297;64;3;257;1015
17;220;93;2;275;1010
18;92;96;5;279;1041
10;200;41;9;297;1013
8;134;56;2;299;1018
8;210;38;2;303;1012
11;307;72;2;296;1022
7;243;100;1;267;1040
7;333;73;1;263;1042
3;290;39;5;300;1009
14;135;71;0;295;1027
12;219;75;2;277;1020
25;320;49;9;280;1009
9;320;48;9;279;1012
20;290;62;6;282;1011
15;320;43;8;285;1015
5;229;97;2;274;1006
6;144;83;1;269;1020
87;0;94;0;294;1012
5;244;80;3;279;1015
9;352;93;1;290;1012
24;97;97;1;286;1019
12;330;100;2;281;1013
11;310;49;4;281;1020
8;0;80;0;276;1018
14;40;82;4;288;1019
8;274;48;3;279;1001
17;322;47;1;286;1021
11;238;78;0;296;1018
31;307;54;1;306;1013
5;247;63;1;255;1012
18;310;61;4;281;1007
8;202;71;4;305;1023
18;200;87;4;279;1019
20;180;67;1;289;1021
5;315;93;2;287;1008
21;165;80;2;288;1011
10;307;65;5;269;1013
23;130;49;1;293;988
15;60;62;3;285;1023
17;244;50;3;283;978
10;40;93;2;282;998
34;244;60;3;277;1015
11;320;51;6;275;1018
9;10;81;4;284;1018
13;287;80;1;270;1022
4;10;81;3;284;1018
14;343;59;3;282;1033
8;180;88;3;294;1001
6;50;87;5;290;1013
12;210;28;5;270;1032
10;290;47;6;273;1018
9;198;49;3;290;1022
10;237;61;3;291;1028
16;264;87;2;280;1001
11;188;92;1;288;1021
6;299;65;2;287;982
20;179;68;1;281;1011
9;290;41;8;288;1003
10;281;67;4;277;1024
3;313;63;4;266;1023
6;88;95;0;288;1023
11;270;55;4;274;1021
31;230;59;4;289;1017
19;360;49;2;281;1027
9;17;100;5;274;1021
14;302;68;5;273;1014
20;338;99;0;294;1009
12;148;53;2;300;1018
10;200;39;3;297;1013
14;338;99;0;294;1009
4;47;81;0;291;1017
7;118;82;1;301;1011
7;217;88;1;275;1031
3;110;88;4;289;1014
6;352;68;1;297;1013
11;230;34;4;292;1017
10;310;44;9;278;1008
4;315;80;1;254;1025
10;300;94;2;272;1025
17;310;43;10;262;1023
12;327;70;2;274;1036
4;0;45;1;291;1024
21;60;74;9;273;1031
5;230;55;1;272;1027
10;205;87;2;296;970
3;319;84;5;260;1008
18;20;100;3;275;1016
9;198;49;3;290;1022
6;240;26;3;265;1027
6;90;59;4;287;1028
7;207;53;2;281;1019
11;50;81;3;284;1023
23;284;96;2;296;1016
12;244;61;3;282;968
12;343;80;4;293;969
8;20;54;4;284;1013
15;199;58;3;306;979
19;200;46;3;282;1012
6;239;93;1;293;1014
9;100;81;6;277;1013
9;170;77;3;289;1021
12;49;81;3;297;1017
37;350;35;2;293;1019
8;14;97;3;292;967
9;200;82;1;294;1009
10;252;77;2;288;1018
7;170;32;3;301;1020
7;204;59;3;304;1012
13;154;93;1;281;1018
4;110;63;1;299;1019
5;341;49;1;300;1020
9;244;80;3;260;1011
16;350;66;4;261;1035
5;286;93;4;276;1021
4;288;71;3;285;1028
11;210;67;2;285;1022
19;250;49;4;269;1023
13;310;69;3;274;1013
10;351;95;1;290;1008
10;0;81;0;279;1008
9;82;87;1;288;1013
15;80;93;4;285;1020
10;207;55;9;292;1001
73;310;48;7;277;1007
8;290;21;10;276;1012
8;327;61;1;268;1027
12;275;67;3;275;1006
51;310;87;1;280;1000
6;320;30;10;273;1005
5;140;67;4;289;1015
8;86;44;1;301;1028
7;204;59;3;304;1012
29;190;60;5;295;1017
26;312;25;2;294;1015
6;52;73;2;286;991
19;39;97;2;269;1051
13;0;38;0;297;1008
22;20;82;9;285;995
5;50;87;4;279;1011
19;150;81;5;282;1020
10;320;44;5;276;1028
55;339;55;2;280;1009
5;121;90;1;266;1028
8;260;77;1;287;1025
17;140;71;5;284;1023
52;150;48;2;301;1019
5;299;56;3;300;1025
57;190;65;1;276;1022
7;291;80;3;272;1033
4;239;93;2;270;1050
9;250;32;5;301;1017
20;133;98;3;292;1014
31;20;59;2;272;1022
65;257;77;3;287;1021
11;160;41;5;287;1018
4;50;82;6;287;1021
9;80;70;8;278;1013
8;250;38;6;288;1011
6;227;72;3;285;1018
9;279;45;4;270;1020
10;140;25;4;290;1017
11;298;69;1;294;1022
12;360;54;3;271;1021
6;218;60;1;287;1025
57;0;83;2;296;1008
7;146;63;1;291;1023
12;274;69;4;282;1025
19;200;83;4;293;1010
8;330;16;4;291;1024
13;282;88;2;272;1027
30;10;52;7;264;1034
10;0;72;0;286;1015
9;180;55;3;305;1012
10;310;49;4;292;1018
13;190;76;2;287;1025
7;254;72;1;254;1030
5;360;48;4;278;1031
5;0;60;1;292;1020
11;360;56;4;292;1012
9;210;94;2;296;1009
6;170;77;4;290;1016
36;240;72;4;292;1012
9;230;32;7;284;1015
7;180;44;3;289;1027
8;0;65;2;278;1013
7;240;28;3;300;1026
10;240;94;2;295;1013
12;310;80;6;272;1001
13;244;57;3;274;979
14;17;100;1;282;1023
7;112;59;1;295;1008
10;0;93;2;285;1021
13;355;84;3;270;1025
5;148;98;1;288;1022
10;282;69;3;286;1027
40;220;66;4;284;1024
17;0;35;2;301;1017
17;295;65;8;264;1024
18;173;92;7;293;987
18;30;53;4;296;1024
7;105;94;2;291;1020
14;321;64;2;294;1012
4;180;32;5;295;1016
7;300;50;5;285;1011
9;198;90;1;292;1026
9;135;78;1;302;1006
5;160;64;2;295;1016
